序号,Steps,Force_Value
1,0,-0.5299999713897705
2,-5000,-1.350000023841858
3,-10000,-2.5299999713897705
4,-15000,-3.7899999618530273
5,-20000,-4.940000057220459
6,-25000,-6.159999847412109
7,-30000,-7.28000020980835
8,-35000,-8.300000190734863
9,-40000,-9.40999984741211
10,-45000,-10.579999923706055
11,-50000,-11.710000038146973
12,-55000,-12.890000343322754
13,-60000,-14.020000457763672
14,-65000,-15.210000038146973
15,-70000,-16.329999923706055
16,-75000,-17.5
17,-80000,-18.610000610351562
18,-85000,-19.770000457763672
19,-90000,-20.889999389648438
20,-95000,-22.06999969482422
21,-100000,-23.200000762939453
22,-105000,-24.3799991607666
23,-110000,-25.5
24,-115000,-26.670000076293945
25,-120000,-27.709999084472656
26,-125000,-28.8700008392334
27,-130000,-29.989999771118164
28,-135000,-31.149999618530273
29,-140000,-32.290000915527344
30,-145000,-33.459999084472656
31,-150000,-34.58000183105469
32,-155000,-35.7400016784668
33,-160000,-36.86000061035156
34,-165000,-38.02000045776367
35,-170000,-39.13999938964844
36,-175000,-40.310001373291016
37,-180000,-41.43000030517578
38,-185000,-42.599998474121094
39,-190000,-43.72999954223633
40,-195000,-44.88999938964844
41,-200000,-46.0099983215332
42,-205000,-47.16999816894531
43,-210000,-48.279998779296875
44,-215000,-49.45000076293945
45,-220000,-50.58000183105469
46,-225000,-51.7599983215332
47,-230000,-52.869998931884766
48,-235000,-54.029998779296875
