序号,Steps,Force_Value
1,0,86.54000091552734
2,5000,86.80000305175781
3,10000,86.8499984741211
4,15000,86.9000015258789
5,20000,86.94000244140625
6,25000,87.19000244140625
7,30000,87.25
8,35000,87.48999786376953
9,40000,87.54000091552734
10,45000,87.58999633789062
11,50000,87.63999938964844
12,55000,87.87999725341797
13,60000,87.93000030517578
14,65000,87.9800033569336
15,70000,88.05000305175781
16,75000,88.08000183105469
17,80000,88.12999725341797
18,60000,83.1500015258789
19,40000,78.12999725341797
20,20000,73.0999984741211
21,0,68.08000183105469
22,-20000,63.060001373291016
23,-40000,58.04999923706055
24,-60000,53.040000915527344
25,-80000,48.029998779296875
26,-100000,43.02000045776367
27,-120000,38.02000045776367
28,-140000,33.02000045776367
29,-160000,28.020000457763672
30,-180000,23.020000457763672
31,-200000,18.030000686645508
32,-220000,13.039999961853027
33,-240000,8.0600004196167
34,-260000,3.200000047683716
35,-280000,-1.6799999475479126
36,-300000,-6.590000152587891
37,-320000,-11.5600004196167
38,-340000,-16.530000686645508
39,-360000,-21.5
40,-380000,-26.479999542236328
41,-400000,-31.450000762939453
42,-420000,-36.43000030517578
43,-440000,-41.40999984741211
44,-460000,-46.38999938964844
45,-480000,-51.36000061035156
46,-500000,-56.33000183105469
47,-520000,-61.29999923706055
48,-540000,-66.27999877929688
49,-560000,-69.8499984741211
50,-580000,-74.80000305175781
51,-600000,-75.79000091552734
52,-620000,-78.4000015258789
53,-640000,-79.18000030517578
54,-660000,-80.76000213623047
55,-680000,-81.1500015258789
56,-700000,-82.12999725341797
57,-720000,-82.51000213623047
58,-740000,-83.30000305175781
59,-760000,-83.5
60,-780000,-84.29000091552734
61,-800000,-84.4800033569336
62,-805000,-84.73999786376953
63,-810000,-84.98999786376953
64,-815000,-85.43000030517578
65,-820000,-85.47000122070312
66,-825000,-85.52999877929688
67,-830000,-85.7699966430664
68,-835000,-86.0199966430664
69,-840000,-86.05999755859375
70,-845000,-86.30999755859375
71,-850000,-86.56999969482422
72,-855000,-86.80999755859375
73,-860000,-86.8499984741211
74,-865000,-86.91000366210938
75,-870000,-87.16000366210938
76,-875000,-87.19999694824219
77,-880000,-87.44999694824219
