序号,Steps,Force_Value
1,0,-0.18000000715255737
2,-5000,-0.550000011920929
3,-10000,-1.0
4,-15000,-1.4800000190734863
5,-20000,-1.9600000381469727
6,-25000,-2.4000000953674316
7,-30000,-2.8399999141693115
8,-35000,-3.2899999618530273
9,-40000,-3.75
10,-45000,-4.199999809265137
11,-50000,-4.659999847412109
12,-55000,-5.130000114440918
13,-60000,-5.590000152587891
14,-65000,-6.050000190734863
15,-70000,-6.489999771118164
16,-75000,-6.949999809265137
17,-80000,-7.409999847412109
18,-85000,-7.860000133514404
19,-90000,-8.319999694824219
20,-95000,-8.779999732971191
21,-100000,-9.239999771118164
22,-105000,-9.6899995803833
23,-110000,-10.149999618530273
24,-115000,-10.600000381469727
25,-120000,-11.0600004196167
26,-125000,-11.520000457763672
27,-130000,-11.970000267028809
28,-135000,-12.430000305175781
29,-140000,-12.880000114440918
30,-145000,-13.329999923706055
31,-150000,-13.789999961853027
32,-155000,-14.25
33,-160000,-14.699999809265137
34,-165000,-15.15999984741211
35,-170000,-15.609999656677246
36,-175000,-16.059999465942383
37,-180000,-16.510000228881836
38,-185000,-16.959999084472656
39,-190000,-17.420000076293945
40,-195000,-17.8799991607666
