序号,Steps,Force_Value
1,0,0.05000000074505806
2,-5000,-0.18000000715255737
3,-10000,-0.4699999988079071
4,-15000,-0.7599999904632568
5,-20000,-1.059999942779541
6,-25000,-1.350000023841858
7,-30000,-1.6399999856948853
8,-35000,-1.9500000476837158
9,-40000,-2.2699999809265137
10,-45000,-2.569999933242798
11,-50000,-2.8499999046325684
12,-55000,-3.140000104904175
13,-60000,-3.440000057220459
14,-65000,-3.7300000190734863
15,-70000,-4.03000020980835
16,-75000,-4.329999923706055
17,-80000,-4.650000095367432
18,-85000,-4.940000057220459
19,-90000,-5.230000019073486
20,-95000,-5.519999980926514
21,-100000,-5.809999942779541
22,-105000,-6.099999904632568
23,-110000,-6.400000095367432
24,-115000,-6.710000038146973
25,-120000,-7.019999980926514
26,-125000,-7.309999942779541
27,-130000,-7.590000152587891
28,-135000,-7.880000114440918
