序号,Steps,Force_Value
1,0,-0.27000001072883606
2,-5000,-0.6600000262260437
3,-10000,-1.0499999523162842
4,-15000,-1.399999976158142
5,-20000,-1.75
6,-25000,-2.0899999141693115
7,-30000,-2.440000057220459
8,-35000,-2.819999933242798
9,-40000,-3.2200000286102295
10,-45000,-3.619999885559082
11,-50000,-4.0
12,-55000,-4.369999885559082
13,-60000,-4.710000038146973
14,-65000,-5.050000190734863
15,-70000,-5.409999847412109
16,-75000,-5.789999961853027
17,-80000,-6.179999828338623
18,-85000,-6.579999923706055
19,-90000,-6.960000038146973
20,-95000,-7.320000171661377
21,-100000,-7.670000076293945
22,-105000,-8.0
23,-110000,-8.359999656677246
24,-115000,-8.729999542236328
25,-120000,-9.130000114440918
26,-125000,-9.529999732971191
27,-130000,-9.90999984741211
28,-135000,-10.270000457763672
29,-140000,-10.609999656677246
30,-145000,-10.949999809265137
31,-150000,-11.3100004196167
32,-155000,-11.680000305175781
33,-160000,-12.069999694824219
34,-165000,-12.470000267028809
35,-170000,-12.850000381469727
36,-175000,-13.210000038146973
