序号,Steps,Force_Value
1,0,109.41999816894531
2,5000,109.27999877929688
3,10000,109.5199966430664
4,15000,109.55999755859375
5,20000,109.61000061035156
6,25000,109.83999633789062
7,30000,110.06999969482422
8,35000,110.30999755859375
9,40000,110.3499984741211
10,45000,110.58999633789062
11,50000,110.62000274658203
12,55000,110.86000061035156
13,60000,110.9000015258789
14,65000,111.13999938964844
15,70000,111.37000274658203
16,75000,111.41000366210938
17,80000,111.6500015258789
18,60000,107.08999633789062
19,40000,102.5
20,20000,97.88999938964844
21,0,93.30999755859375
22,-20000,88.69999694824219
23,-40000,84.12000274658203
24,-60000,79.5199966430664
25,-80000,74.94000244140625
26,-100000,70.3499984741211
27,-120000,65.7699966430664
28,-140000,61.189998626708984
29,-160000,56.619998931884766
30,-180000,52.029998779296875
31,-200000,47.459999084472656
32,-220000,42.88999938964844
33,-240000,38.31999969482422
34,-260000,33.75
35,-280000,29.190000534057617
36,-300000,24.6200008392334
37,-320000,20.06999969482422
38,-340000,15.5
39,-360000,10.960000038146973
40,-380000,6.409999847412109
41,-400000,1.9700000286102295
42,-420000,-1.840000033378601
43,-440000,-6.300000190734863
44,-460000,-10.819999694824219
45,-480000,-15.329999923706055
46,-500000,-19.8799991607666
47,-520000,-24.389999389648438
48,-540000,-28.940000534057617
49,-560000,-33.459999084472656
50,-580000,-38.0
51,-600000,-42.5099983215332
52,-620000,-47.060001373291016
53,-640000,-51.56999969482422
54,-660000,-56.11000061035156
55,-680000,-60.619998931884766
56,-700000,-65.16999816894531
57,-720000,-69.66999816894531
58,-740000,-74.25
59,-760000,-78.76000213623047
60,-765000,-79.87999725341797
61,-770000,-81.01000213623047
62,-775000,-82.1500015258789
63,-780000,-83.27999877929688
64,-785000,-84.41000366210938
65,-790000,-85.52999877929688
66,-795000,-86.6500015258789
67,-800000,-87.7699966430664
68,-805000,-88.9000015258789
69,-810000,-90.04000091552734
70,-815000,-91.16999816894531
71,-820000,-92.30999755859375
