序号,Steps,Force_Value
1,0,37.029998779296875
2,5000,37.029998779296875
3,10000,37.029998779296875
4,15000,37.040000915527344
5,20000,37.02000045776367
6,25000,37.029998779296875
7,30000,37.029998779296875
8,35000,37.029998779296875
9,40000,37.02000045776367
10,45000,37.02000045776367
11,50000,37.029998779296875
12,55000,37.029998779296875
13,60000,37.02000045776367
14,65000,37.02000045776367
15,70000,37.029998779296875
16,75000,37.029998779296875
17,80000,37.0099983215332
18,60000,35.20000076293945
19,40000,33.310001373291016
20,20000,31.489999771118164
21,0,29.610000610351562
22,-20000,27.799999237060547
23,-40000,25.940000534057617
24,-60000,24.149999618530273
25,-80000,22.280000686645508
26,-100000,20.489999771118164
27,-120000,18.639999389648438
28,-140000,16.860000610351562
29,-160000,15.020000457763672
30,-180000,13.239999771118164
31,-200000,11.40999984741211
32,-220000,9.640000343322754
33,-240000,7.809999942779541
34,-260000,6.050000190734863
35,-280000,4.269999980926514
36,-300000,2.509999990463257
37,-320000,0.7400000095367432
38,-340000,-0.9599999785423279
39,-360000,-2.75
40,-380000,-4.489999771118164
41,-400000,-6.289999961853027
42,-420000,-8.029999732971191
43,-440000,-9.819999694824219
44,-460000,-11.5600004196167
45,-480000,-13.350000381469727
46,-500000,-15.09000015258789
47,-520000,-16.860000610351562
48,-540000,-18.600000381469727
49,-560000,-20.3799991607666
50,-580000,-22.110000610351562
51,-600000,-23.8799991607666
52,-620000,-25.610000610351562
53,-640000,-27.3700008392334
54,-660000,-29.100000381469727
55,-680000,-30.860000610351562
56,-700000,-32.56999969482422
57,-720000,-34.31999969482422
58,-740000,-36.029998779296875
59,-760000,-37.70000076293945
60,-780000,-39.310001373291016
61,-800000,-40.15999984741211
62,-805000,-40.130001068115234
63,-810000,-40.09000015258789
64,-815000,-40.08000183105469
65,-820000,-40.08000183105469
66,-825000,-40.09000015258789
67,-830000,-40.04999923706055
68,-835000,-40.040000915527344
69,-840000,-40.04999923706055
70,-845000,-40.04999923706055
71,-850000,-40.02000045776367
72,-855000,-40.02000045776367
73,-860000,-40.029998779296875
74,-865000,-40.029998779296875
75,-870000,-40.0
76,-875000,-40.0
77,-880000,-40.0099983215332
