序号,Steps,Force_Value
1,0,31.709999084472656
2,5000,31.709999084472656
3,10000,31.709999084472656
4,15000,31.719999313354492
5,20000,31.719999313354492
6,25000,31.709999084472656
7,30000,31.709999084472656
8,35000,31.719999313354492
9,40000,31.719999313354492
10,45000,31.700000762939453
11,50000,31.709999084472656
12,55000,31.709999084472656
13,60000,31.719999313354492
14,65000,31.700000762939453
15,70000,31.709999084472656
16,75000,31.709999084472656
17,80000,31.719999313354492
18,60000,30.020000457763672
19,40000,28.360000610351562
20,20000,26.600000381469727
21,0,24.950000762939453
22,-20000,23.200000762939453
23,-40000,21.549999237060547
24,-60000,19.799999237060547
25,-80000,18.170000076293945
26,-100000,16.420000076293945
27,-120000,14.789999961853027
28,-140000,13.050000190734863
29,-160000,11.430000305175781
30,-180000,9.699999809265137
31,-200000,8.069999694824219
32,-220000,6.360000133514404
33,-240000,4.730000019073486
34,-260000,3.0399999618530273
35,-280000,1.399999976158142
36,-300000,-0.27000001072883606
37,-320000,-1.899999976158142
38,-340000,-3.5
39,-360000,-5.139999866485596
40,-380000,-6.769999980926514
41,-400000,-8.390000343322754
42,-420000,-10.0600004196167
43,-440000,-11.65999984741211
44,-460000,-13.329999923706055
45,-480000,-14.930000305175781
46,-500000,-16.56999969482422
47,-520000,-18.18000030517578
48,-540000,-19.84000015258789
49,-560000,-21.43000030517578
50,-580000,-23.100000381469727
51,-600000,-24.690000534057617
52,-620000,-26.360000610351562
53,-640000,-27.940000534057617
54,-660000,-29.600000381469727
55,-680000,-31.170000076293945
56,-700000,-32.83000183105469
57,-720000,-34.400001525878906
58,-740000,-36.04999923706055
59,-760000,-37.619998931884766
60,-780000,-39.2599983215332
61,-800000,-39.7599983215332
62,-805000,-39.77000045776367
63,-810000,-39.779998779296875
64,-815000,-39.779998779296875
65,-820000,-39.790000915527344
66,-825000,-39.790000915527344
67,-830000,-39.77000045776367
68,-835000,-39.779998779296875
69,-840000,-39.779998779296875
70,-845000,-39.790000915527344
71,-850000,-39.79999923706055
72,-855000,-39.77000045776367
73,-860000,-39.779998779296875
74,-865000,-39.790000915527344
75,-870000,-39.7599983215332
76,-875000,-39.77000045776367
77,-880000,-39.779998779296875
