序号,Steps,Force_Value
1,0,31.770000457763672
2,5000,31.770000457763672
3,10000,31.790000915527344
4,15000,31.790000915527344
5,20000,31.780000686645508
6,25000,31.780000686645508
7,30000,31.790000915527344
8,35000,31.790000915527344
9,40000,31.770000457763672
10,45000,31.780000686645508
11,50000,31.75
12,55000,31.760000228881836
13,60000,31.770000457763672
14,65000,31.780000686645508
15,70000,31.75
16,75000,31.760000228881836
17,80000,31.770000457763672
18,60000,30.1200008392334
19,40000,28.43000030517578
20,20000,26.760000228881836
21,0,25.079999923706055
22,-20000,23.420000076293945
23,-40000,21.75
24,-60000,20.09000015258789
25,-80000,18.420000076293945
26,-100000,16.770000457763672
27,-120000,15.109999656677246
28,-140000,13.460000038146973
29,-160000,11.800000190734863
30,-180000,10.15999984741211
31,-200000,8.510000228881836
32,-220000,6.869999885559082
33,-240000,5.230000019073486
34,-260000,3.5999999046325684
35,-280000,1.9700000286102295
36,-300000,0.33000001311302185
37,-320000,-1.2699999809265137
38,-340000,-2.9000000953674316
39,-360000,-4.489999771118164
40,-380000,-6.119999885559082
41,-400000,-7.71999979019165
42,-420000,-9.350000381469727
43,-440000,-10.949999809265137
44,-460000,-12.59000015258789
45,-480000,-14.180000305175781
46,-500000,-15.819999694824219
47,-520000,-17.40999984741211
48,-540000,-19.040000915527344
49,-560000,-20.6200008392334
50,-580000,-22.260000228881836
51,-600000,-23.84000015258789
52,-620000,-25.469999313354492
53,-640000,-27.049999237060547
54,-660000,-28.670000076293945
55,-680000,-30.239999771118164
56,-700000,-31.860000610351562
57,-720000,-33.43000030517578
58,-740000,-35.029998779296875
59,-760000,-36.58000183105469
60,-780000,-38.08000183105469
61,-800000,-38.939998626708984
62,-805000,-38.90999984741211
63,-810000,-38.900001525878906
64,-815000,-38.86000061035156
65,-820000,-38.86000061035156
66,-825000,-38.849998474121094
67,-830000,-38.849998474121094
68,-835000,-38.849998474121094
69,-840000,-38.81999969482422
70,-845000,-38.81999969482422
71,-850000,-38.81999969482422
72,-855000,-38.81999969482422
73,-860000,-38.81999969482422
74,-865000,-38.810001373291016
75,-870000,-38.810001373291016
76,-875000,-38.810001373291016
77,-880000,-38.810001373291016
