序号,Steps,Force_Value
1,0,22.760000228881836
2,5000,22.739999771118164
3,10000,22.75
4,15000,22.75
5,20000,22.760000228881836
6,25000,22.770000457763672
7,30000,22.739999771118164
8,35000,22.75
9,40000,22.75
10,45000,22.770000457763672
11,50000,22.739999771118164
12,55000,22.75
13,60000,22.760000228881836
14,65000,22.739999771118164
15,70000,22.739999771118164
16,75000,22.75
17,80000,22.760000228881836
18,60000,21.610000610351562
19,40000,20.360000610351562
20,20000,19.18000030517578
21,0,17.940000534057617
22,-20000,16.760000228881836
23,-40000,15.520000457763672
24,-60000,14.34000015258789
25,-80000,13.109999656677246
26,-100000,11.9399995803833
27,-120000,10.699999809265137
28,-140000,9.529999732971191
29,-160000,8.3100004196167
30,-180000,7.150000095367432
31,-200000,5.920000076293945
32,-220000,4.760000228881836
33,-240000,3.5399999618530273
34,-260000,2.4000000953674316
35,-280000,1.1799999475479126
36,-300000,0.07000000029802322
37,-320000,-1.0499999523162842
38,-340000,-2.200000047683716
39,-360000,-3.380000114440918
40,-380000,-4.539999961853027
41,-400000,-5.75
42,-420000,-6.900000095367432
43,-440000,-8.109999656677246
44,-460000,-9.260000228881836
45,-480000,-10.460000038146973
46,-500000,-11.619999885559082
47,-520000,-12.8100004196167
48,-540000,-13.970000267028809
49,-560000,-15.15999984741211
50,-580000,-16.31999969482422
51,-600000,-17.5
52,-620000,-18.65999984741211
53,-640000,-19.850000381469727
54,-660000,-21.0
55,-680000,-22.190000534057617
56,-700000,-23.329999923706055
57,-720000,-24.5
58,-740000,-25.6200008392334
59,-760000,-26.760000228881836
60,-780000,-27.84000015258789
61,-800000,-28.030000686645508
62,-805000,-28.020000457763672
63,-810000,-27.979999542236328
64,-815000,-27.969999313354492
65,-820000,-27.969999313354492
66,-825000,-27.969999313354492
67,-830000,-27.940000534057617
68,-835000,-27.940000534057617
69,-840000,-27.950000762939453
70,-845000,-27.950000762939453
71,-850000,-27.950000762939453
72,-855000,-27.920000076293945
73,-860000,-27.93000030517578
74,-865000,-27.93000030517578
75,-870000,-27.90999984741211
76,-875000,-27.90999984741211
77,-880000,-27.920000076293945
