序号,Steps,Force_Value
1,0,92.79000091552734
2,5000,93.93000030517578
3,10000,95.06999969482422
4,15000,96.20999908447266
5,20000,97.36000061035156
6,25000,98.5
7,30000,99.6500015258789
8,35000,100.79000091552734
9,40000,101.93000030517578
10,45000,103.08000183105469
11,50000,104.20999908447266
12,55000,105.3499984741211
13,60000,106.4800033569336
14,65000,107.62999725341797
15,70000,108.7699966430664
16,75000,109.91000366210938
17,80000,111.05000305175781
18,60000,106.4800033569336
19,40000,101.9000015258789
20,20000,97.29000091552734
21,0,92.70999908447266
22,-20000,88.0999984741211
23,-40000,83.5199966430664
24,-60000,78.91999816894531
25,-80000,74.3499984741211
26,-100000,69.75
27,-120000,65.18000030517578
28,-140000,60.59000015258789
29,-160000,56.02000045776367
30,-180000,51.43000030517578
31,-200000,46.869998931884766
32,-220000,42.290000915527344
33,-240000,37.72999954223633
34,-260000,33.150001525878906
35,-280000,28.59000015258789
36,-300000,24.020000457763672
37,-320000,19.469999313354492
38,-340000,14.90999984741211
39,-360000,10.359999656677246
40,-380000,5.809999942779541
41,-400000,1.4500000476837158
42,-420000,-2.4200000762939453
43,-440000,-6.869999885559082
44,-460000,-11.399999618530273
45,-480000,-15.920000076293945
46,-500000,-20.469999313354492
47,-520000,-24.989999771118164
48,-540000,-29.530000686645508
49,-560000,-34.04999923706055
50,-580000,-38.599998474121094
51,-600000,-43.119998931884766
52,-620000,-47.66999816894531
53,-640000,-52.18000030517578
54,-660000,-56.72999954223633
55,-680000,-61.2400016784668
56,-700000,-65.79000091552734
57,-720000,-70.30000305175781
58,-740000,-74.8499984741211
59,-760000,-79.36000061035156
60,-780000,-83.9000015258789
61,-800000,-88.4000015258789
62,-805000,-89.52999877929688
63,-810000,-90.66000366210938
64,-815000,-91.79000091552734
65,-820000,-92.91999816894531
66,-825000,-94.05000305175781
67,-830000,-95.16999816894531
68,-835000,-96.27999877929688
69,-840000,-97.0
70,-845000,-97.20999908447266
71,-850000,-97.41000366210938
72,-855000,-97.44999694824219
73,-860000,-97.4800033569336
74,-865000,-97.51000213623047
75,-870000,-97.55000305175781
76,-875000,-97.56999969482422
77,-880000,-97.47000122070312
