序号,Steps,Force_Value
1,0,-0.25
2,-5000,-0.49000000953674316
3,-10000,-1.8200000524520874
4,-15000,-3.0999999046325684
5,-20000,-4.449999809265137
6,-25000,-5.760000228881836
7,-30000,-7.019999980926514
8,-35000,-8.300000190734863
9,-40000,-9.600000381469727
10,-45000,-10.930000305175781
11,-50000,-12.260000228881836
12,-55000,-13.600000381469727
13,-60000,-14.930000305175781
14,-65000,-16.239999771118164
15,-70000,-17.540000915527344
16,-75000,-18.829999923706055
17,-80000,-20.139999389648438
18,-85000,-21.469999313354492
19,-90000,-22.799999237060547
20,-95000,-24.139999389648438
21,-100000,-25.459999084472656
22,-105000,-26.780000686645508
23,-110000,-28.06999969482422
24,-115000,-29.3700008392334
25,-120000,-30.68000030517578
26,-125000,-32.0
27,-130000,-33.34000015258789
28,-135000,-34.66999816894531
29,-140000,-36.0
30,-145000,-37.310001373291016
31,-150000,-38.61000061035156
32,-155000,-39.90999984741211
33,-160000,-41.209999084472656
34,-165000,-42.540000915527344
35,-170000,-43.869998931884766
36,-175000,-45.209999084472656
37,-180000,-46.529998779296875
38,-185000,-47.84000015258789
39,-190000,-49.13999938964844
40,-195000,-50.439998626708984
