序号,Steps,Force_Value
1,0,-0.1599999964237213
2,-5000,-0.23000000417232513
3,-10000,-0.5799999833106995
4,-15000,-1.0
5,-20000,-1.2599999904632568
6,-25000,-1.5
7,-30000,-1.8700000047683716
8,-35000,-2.2300000190734863
9,-40000,-2.690000057220459
10,-45000,-3.0199999809265137
11,-50000,-3.25
12,-55000,-3.5799999237060547
13,-60000,-4.010000228881836
14,-65000,-4.369999885559082
15,-70000,-4.739999771118164
16,-75000,-5.0
17,-80000,-5.449999809265137
18,-85000,-5.78000020980835
19,-90000,-6.099999904632568
20,-95000,-6.420000076293945
21,-100000,-6.760000228881836
22,-105000,-7.119999885559082
23,-110000,-7.489999771118164
24,-115000,-7.849999904632568
