序号,Steps,Force_Value
1,0,-0.49000000953674316
2,-5000,-1.8200000524520874
3,-10000,-3.1500000953674316
4,-15000,-4.46999979019165
5,-20000,-5.800000190734863
6,-25000,-7.119999885559082
7,-30000,-8.430000305175781
8,-35000,-9.739999771118164
9,-40000,-11.0600004196167
10,-45000,-12.380000114440918
11,-50000,-13.699999809265137
12,-55000,-15.020000457763672
13,-60000,-16.350000381469727
14,-65000,-17.670000076293945
15,-70000,-18.979999542236328
16,-75000,-20.290000915527344
17,-80000,-21.600000381469727
18,-85000,-22.920000076293945
19,-90000,-24.239999771118164
20,-95000,-25.559999465942383
21,-100000,-26.889999389648438
22,-105000,-28.209999084472656
23,-110000,-29.510000228881836
24,-115000,-30.81999969482422
25,-120000,-32.130001068115234
26,-125000,-33.45000076293945
27,-130000,-34.77000045776367
28,-135000,-36.08000183105469
29,-140000,-37.40999984741211
30,-145000,-38.720001220703125
31,-150000,-40.029998779296875
32,-155000,-41.33000183105469
33,-160000,-42.63999938964844
34,-165000,-43.959999084472656
35,-170000,-45.27000045776367
36,-175000,-46.58000183105469
