序号,Steps,Force_Value
1,0,0.0
2,-5000,-0.2800000011920929
3,-10000,-0.6000000238418579
4,-15000,-0.9100000262260437
5,-20000,-1.2200000286102295
6,-25000,-1.5299999713897705
7,-30000,-1.8300000429153442
8,-35000,-2.109999895095825
9,-40000,-2.390000104904175
10,-45000,-2.680000066757202
11,-50000,-3.0
12,-55000,-3.309999942779541
13,-60000,-3.619999885559082
14,-65000,-3.930000066757202
15,-70000,-4.21999979019165
16,-75000,-4.5
17,-80000,-4.78000020980835
18,-85000,-5.070000171661377
19,-90000,-5.380000114440918
20,-95000,-5.690000057220459
21,-100000,-6.0
22,-105000,-6.309999942779541
23,-110000,-6.599999904632568
24,-115000,-6.880000114440918
25,-120000,-7.159999847412109
26,-125000,-7.449999809265137
27,-130000,-7.760000228881836
28,-135000,-8.069999694824219
29,-140000,-8.380000114440918
30,-145000,-8.680000305175781
31,-150000,-8.970000267028809
32,-155000,-9.25
