序号,Steps,Force_Value
1,0,-0.46000000834465027
2,-5000,-0.6600000262260437
3,-10000,-1.9900000095367432
4,-15000,-3.299999952316284
5,-20000,-4.650000095367432
6,-25000,-5.940000057220459
7,-30000,-7.210000038146973
8,-35000,-8.489999771118164
9,-40000,-9.800000190734863
10,-45000,-11.130000114440918
11,-50000,-12.470000267028809
12,-55000,-13.800000190734863
13,-60000,-15.130000114440918
14,-65000,-16.440000534057617
15,-70000,-17.739999771118164
16,-75000,-19.040000915527344
17,-80000,-20.34000015258789
18,-85000,-21.68000030517578
19,-90000,-23.010000228881836
20,-95000,-24.350000381469727
21,-100000,-25.670000076293945
22,-105000,-26.979999542236328
23,-110000,-28.280000686645508
24,-115000,-29.56999969482422
25,-120000,-30.8799991607666
26,-125000,-32.209999084472656
27,-130000,-33.54999923706055
28,-135000,-34.880001068115234
29,-140000,-36.209999084472656
30,-145000,-37.52000045776367
31,-150000,-38.81999969482422
32,-155000,-40.11000061035156
33,-160000,-41.41999816894531
34,-165000,-42.75
35,-170000,-44.08000183105469
36,-175000,-45.41999816894531
37,-180000,-46.7400016784668
38,-185000,-48.060001373291016
39,-190000,-49.36000061035156
40,-195000,-50.65999984741211
41,-200000,-51.970001220703125
42,-205000,-53.29999923706055
43,-210000,-54.630001068115234
44,-215000,-55.970001220703125
45,-220000,-57.29999923706055
46,-225000,-58.61000061035156
47,-230000,-59.90999984741211
48,-235000,-61.209999084472656
49,-240000,-62.52000045776367
50,-245000,-63.849998474121094
