序号,Steps,Force_Value
1,0,23.200000762939453
2,5000,23.18000030517578
3,10000,23.190000534057617
4,15000,23.190000534057617
5,20000,23.18000030517578
6,25000,23.18000030517578
7,30000,23.190000534057617
8,35000,23.190000534057617
9,40000,23.200000762939453
10,45000,23.18000030517578
11,50000,23.190000534057617
12,55000,23.200000762939453
13,60000,23.18000030517578
14,65000,23.18000030517578
15,70000,23.190000534057617
16,75000,23.200000762939453
17,80000,23.200000762939453
18,60000,22.010000228881836
19,40000,20.790000915527344
20,20000,19.549999237060547
21,0,18.329999923706055
22,-20000,17.100000381469727
23,-40000,15.890000343322754
24,-60000,14.670000076293945
25,-80000,13.460000038146973
26,-100000,12.239999771118164
27,-120000,11.050000190734863
28,-140000,9.829999923706055
29,-160000,8.649999618530273
30,-180000,7.449999809265137
31,-200000,6.269999980926514
32,-220000,5.059999942779541
33,-240000,3.890000104904175
34,-260000,2.7200000286102295
35,-280000,1.5800000429153442
36,-300000,0.41999998688697815
37,-320000,-0.6800000071525574
38,-340000,-1.899999976158142
39,-360000,-3.0199999809265137
40,-380000,-4.21999979019165
41,-400000,-5.349999904632568
42,-420000,-6.550000190734863
43,-440000,-7.679999828338623
44,-460000,-8.869999885559082
45,-480000,-9.989999771118164
46,-500000,-11.170000076293945
47,-520000,-12.289999961853027
48,-540000,-13.470000267028809
49,-560000,-14.59000015258789
50,-580000,-15.760000228881836
51,-600000,-16.8700008392334
52,-620000,-18.030000686645508
53,-640000,-19.139999389648438
54,-660000,-20.299999237060547
55,-680000,-21.399999618530273
56,-700000,-22.549999237060547
57,-720000,-23.649999618530273
58,-740000,-24.790000915527344
59,-760000,-25.8799991607666
60,-780000,-27.0
61,-800000,-27.65999984741211
62,-805000,-27.649999618530273
63,-810000,-27.639999389648438
64,-815000,-27.6299991607666
65,-820000,-27.6299991607666
66,-825000,-27.610000610351562
67,-830000,-27.610000610351562
68,-835000,-27.610000610351562
69,-840000,-27.610000610351562
70,-845000,-27.59000015258789
71,-850000,-27.59000015258789
72,-855000,-27.59000015258789
73,-860000,-27.59000015258789
74,-865000,-27.56999969482422
75,-870000,-27.579999923706055
76,-875000,-27.579999923706055
77,-880000,-27.579999923706055
