序号,Steps,Force_Value
1,0,104.05000305175781
2,5000,104.08000183105469
3,10000,104.12999725341797
4,15000,104.18000030517578
5,20000,104.23999786376953
6,25000,104.29000091552734
7,30000,104.55000305175781
8,35000,104.81999969482422
9,40000,105.08000183105469
10,45000,105.12999725341797
11,50000,105.4000015258789
12,55000,105.66999816894531
13,60000,105.72000122070312
14,65000,105.7699966430664
15,70000,106.04000091552734
16,75000,106.08999633789062
17,80000,106.13999938964844
18,60000,100.87999725341797
19,40000,95.58000183105469
20,20000,90.2699966430664
21,0,84.97000122070312
22,-20000,79.66000366210938
23,-40000,74.37999725341797
24,-60000,69.08000183105469
25,-80000,63.79999923706055
26,-100000,58.5099983215332
27,-120000,53.2400016784668
28,-140000,47.95000076293945
29,-160000,42.689998626708984
30,-180000,37.40999984741211
31,-200000,32.15999984741211
32,-220000,26.899999618530273
33,-240000,21.65999984741211
34,-260000,16.43000030517578
35,-280000,11.3100004196167
36,-300000,6.230000019073486
37,-320000,1.3300000429153442
38,-340000,-3.75
39,-360000,-8.770000457763672
40,-380000,-14.0
41,-400000,-19.1200008392334
42,-420000,-24.389999389648438
43,-440000,-29.549999237060547
44,-460000,-34.81999969482422
45,-480000,-39.97999954223633
46,-500000,-45.25
47,-520000,-50.41999816894531
48,-540000,-55.689998626708984
49,-560000,-60.86000061035156
50,-580000,-66.12000274658203
51,-600000,-71.29000091552734
52,-620000,-76.55000305175781
53,-640000,-81.72000122070312
54,-660000,-86.97000122070312
55,-680000,-92.13999938964844
56,-700000,-96.75
57,-720000,-101.9000015258789
58,-740000,-102.48999786376953
59,-760000,-104.58000183105469
60,-765000,-104.81999969482422
61,-770000,-105.27999877929688
62,-775000,-105.73999786376953
63,-780000,-106.19000244140625
64,-785000,-106.6500015258789
65,-790000,-107.0999984741211
66,-795000,-107.55000305175781
67,-800000,-107.58000183105469
68,-805000,-108.04000091552734
69,-810000,-108.29000091552734
70,-815000,-108.73999786376953
71,-820000,-108.77999877929688
