序号,Steps,Force_Value
1,0,-0.23000000417232513
2,-5000,-0.6299999952316284
3,-10000,-1.059999942779541
4,-15000,-1.5
5,-20000,-1.9500000476837158
6,-25000,-2.4200000762939453
7,-30000,-2.890000104904175
8,-35000,-3.359999895095825
9,-40000,-3.799999952316284
10,-45000,-4.230000019073486
11,-50000,-4.659999847412109
12,-55000,-5.090000152587891
13,-60000,-5.539999961853027
14,-65000,-6.0
15,-70000,-6.46999979019165
16,-75000,-6.929999828338623
17,-80000,-7.380000114440918
18,-85000,-7.809999942779541
19,-90000,-8.239999771118164
20,-95000,-8.670000076293945
21,-100000,-9.119999885559082
22,-105000,-9.579999923706055
23,-110000,-10.039999961853027
24,-115000,-10.5
25,-120000,-10.9399995803833
26,-125000,-11.380000114440918
27,-130000,-11.800000190734863
28,-135000,-12.229999542236328
29,-140000,-12.680000305175781
30,-145000,-13.140000343322754
31,-150000,-13.600000381469727
32,-155000,-14.050000190734863
33,-160000,-14.489999771118164
34,-165000,-14.920000076293945
35,-170000,-15.350000381469727
36,-175000,-15.779999732971191
