序号,Steps,Force_Value
1,0,-0.33000001311302185
2,-5000,-0.7599999904632568
3,-10000,-1.190000057220459
4,-15000,-1.6100000143051147
5,-20000,-1.9900000095367432
6,-25000,-2.369999885559082
7,-30000,-2.75
8,-35000,-3.1600000858306885
9,-40000,-3.5899999141693115
10,-45000,-4.03000020980835
11,-50000,-4.460000038146973
12,-55000,-4.869999885559082
13,-60000,-5.239999771118164
14,-65000,-5.619999885559082
15,-70000,-6.010000228881836
16,-75000,-6.409999847412109
17,-80000,-6.849999904632568
18,-85000,-7.289999961853027
19,-90000,-7.71999979019165
20,-95000,-8.119999885559082
21,-100000,-8.5
22,-105000,-8.880000114440918
23,-110000,-9.260000228881836
24,-115000,-9.65999984741211
25,-120000,-10.09000015258789
26,-125000,-10.529999732971191
27,-130000,-10.960000038146973
28,-135000,-11.359999656677246
29,-140000,-11.729999542236328
30,-145000,-12.119999885559082
31,-150000,-12.5
32,-155000,-12.890000343322754
33,-160000,-13.319999694824219
34,-165000,-13.770000457763672
35,-170000,-14.1899995803833
36,-175000,-14.59000015258789
37,-180000,-14.960000038146973
38,-185000,-15.350000381469727
39,-190000,-15.720000267028809
40,-195000,-16.1200008392334
41,-200000,-16.540000915527344
42,-205000,-16.989999771118164
43,-210000,-17.40999984741211
44,-215000,-17.799999237060547
45,-220000,-18.170000076293945
46,-225000,-18.559999465942383
47,-230000,-18.93000030517578
48,-235000,-19.31999969482422
