序号,Steps,Force_Value
1,0,-0.36000001430511475
2,-5000,-1.5399999618530273
3,-10000,-2.7799999713897705
4,-15000,-4.010000228881836
5,-20000,-5.300000190734863
6,-25000,-6.579999923706055
7,-30000,-7.829999923706055
8,-35000,-9.069999694824219
9,-40000,-10.34000015258789
10,-45000,-11.609999656677246
11,-50000,-12.880000114440918
12,-55000,-14.149999618530273
13,-60000,-15.399999618530273
14,-65000,-16.65999984741211
15,-70000,-17.940000534057617
16,-75000,-19.209999084472656
17,-80000,-20.469999313354492
18,-85000,-21.75
19,-90000,-23.030000686645508
20,-95000,-24.309999465942383
21,-100000,-25.549999237060547
22,-105000,-26.809999465942383
23,-110000,-28.09000015258789
24,-115000,-29.3700008392334
25,-120000,-30.6299991607666
26,-125000,-31.899999618530273
27,-130000,-33.189998626708984
28,-135000,-34.470001220703125
29,-140000,-35.720001220703125
30,-145000,-36.97999954223633
31,-150000,-38.2599983215332
32,-155000,-39.529998779296875
33,-160000,-40.790000915527344
34,-165000,-42.060001373291016
35,-170000,-43.34000015258789
36,-175000,-44.619998931884766
37,-180000,-45.869998931884766
38,-185000,-47.130001068115234
39,-190000,-48.40999984741211
40,-195000,-49.68000030517578
