序号,Steps,Force_Value
1,0,-0.28999999165534973
2,-5000,-0.6899999976158142
3,-10000,-1.1399999856948853
4,-15000,-1.600000023841858
5,-20000,-2.049999952316284
6,-25000,-2.4700000286102295
7,-30000,-2.8499999046325684
8,-35000,-3.240000009536743
9,-40000,-3.630000114440918
10,-45000,-4.039999961853027
11,-50000,-4.480000019073486
12,-55000,-4.940000057220459
13,-60000,-5.389999866485596
14,-65000,-5.800000190734863
15,-70000,-6.190000057220459
16,-75000,-6.579999923706055
17,-80000,-6.960000038146973
18,-85000,-7.369999885559082
19,-90000,-7.809999942779541
20,-95000,-8.270000457763672
21,-100000,-8.720000267028809
22,-105000,-9.130000114440918
23,-110000,-9.510000228881836
24,-115000,-9.899999618530273
25,-120000,-10.279999732971191
26,-125000,-10.6899995803833
27,-130000,-11.130000114440918
28,-135000,-11.579999923706055
29,-140000,-12.029999732971191
30,-145000,-12.4399995803833
