序号,Steps,Force_Value
1,0,-0.20000000298023224
2,-5000,-1.5700000524520874
3,-10000,-2.9100000858306885
4,-15000,-4.28000020980835
5,-20000,-5.579999923706055
6,-25000,-6.929999828338623
7,-30000,-8.34000015258789
8,-35000,-9.6899995803833
9,-40000,-11.0600004196167
10,-45000,-12.399999618530273
11,-50000,-13.739999771118164
12,-55000,-15.079999923706055
13,-60000,-16.34000015258789
14,-65000,-17.729999542236328
15,-70000,-19.110000610351562
16,-75000,-20.459999084472656
17,-80000,-21.799999237060547
18,-85000,-23.170000076293945
19,-90000,-24.530000686645508
20,-95000,-25.850000381469727
21,-100000,-27.190000534057617
22,-105000,-28.559999465942383
23,-110000,-29.920000076293945
24,-115000,-31.280000686645508
25,-120000,-32.630001068115234
26,-125000,-34.0
27,-130000,-35.349998474121094
28,-135000,-36.689998626708984
29,-140000,-38.04999923706055
30,-145000,-39.40999984741211
31,-150000,-40.7599983215332
32,-155000,-42.119998931884766
33,-160000,-43.47999954223633
34,-165000,-44.84000015258789
35,-170000,-46.189998626708984
36,-175000,-47.540000915527344
37,-180000,-48.88999938964844
38,-185000,-50.25
39,-190000,-51.599998474121094
40,-195000,-52.959999084472656
41,-200000,-54.31999969482422
42,-205000,-55.68000030517578
43,-210000,-57.029998779296875
44,-215000,-58.369998931884766
45,-220000,-59.72999954223633
46,-225000,-61.09000015258789
47,-230000,-62.439998626708984
48,-235000,-63.790000915527344
49,-240000,-65.1500015258789
50,-245000,-66.51000213623047
