序号,Steps,Force_Value
1,0,-0.05000000074505806
2,-5000,-1.4500000476837158
3,-10000,-2.890000104904175
4,-15000,-4.329999923706055
5,-20000,-5.690000057220459
6,-25000,-6.989999771118164
7,-30000,-8.25
8,-35000,-9.569999694824219
9,-40000,-10.920000076293945
10,-45000,-12.270000457763672
11,-50000,-13.65999984741211
12,-55000,-15.010000228881836
13,-60000,-16.31999969482422
14,-65000,-17.600000381469727
15,-70000,-18.889999389648438
16,-75000,-20.209999084472656
17,-80000,-21.559999465942383
18,-85000,-22.93000030517578
19,-90000,-24.290000915527344
20,-95000,-25.639999389648438
21,-100000,-26.940000534057617
22,-105000,-28.209999084472656
23,-110000,-29.479999542236328
24,-115000,-30.760000228881836
