序号,Steps,Force_Value
1,0,99.01000213623047
2,5000,99.12999725341797
3,10000,99.38999938964844
4,15000,99.87000274658203
5,20000,100.12999725341797
6,25000,100.4000015258789
7,30000,100.66000366210938
8,35000,100.70999908447266
9,40000,100.97000122070312
10,45000,101.02999877929688
11,50000,101.29000091552734
12,55000,101.76000213623047
13,60000,102.0199966430664
14,65000,101.86000061035156
15,70000,102.33999633789062
16,75000,102.38999938964844
17,80000,102.63999938964844
18,60000,97.4000015258789
19,40000,92.0999984741211
20,20000,86.80000305175781
21,0,81.51000213623047
22,-20000,76.22000122070312
23,-40000,70.93000030517578
24,-60000,65.63999938964844
25,-80000,60.36000061035156
26,-100000,55.08000183105469
27,-120000,49.79999923706055
28,-140000,44.529998779296875
29,-160000,39.25
30,-180000,33.97999954223633
31,-200000,28.709999084472656
32,-220000,23.450000762939453
33,-240000,18.190000534057617
34,-260000,12.9399995803833
35,-280000,7.670000076293945
36,-300000,2.4200000762939453
37,-320000,-2.8299999237060547
38,-340000,-8.079999923706055
39,-360000,-13.329999923706055
40,-380000,-18.56999969482422
41,-400000,-23.81999969482422
42,-420000,-29.059999465942383
43,-440000,-34.310001373291016
44,-460000,-39.540000915527344
45,-480000,-44.779998779296875
46,-500000,-50.0099983215332
47,-520000,-55.25
48,-540000,-60.470001220703125
49,-560000,-65.70999908447266
50,-580000,-70.91999816894531
51,-600000,-76.1500015258789
52,-620000,-81.36000061035156
53,-640000,-86.58999633789062
54,-660000,-91.80000305175781
55,-680000,-97.0199966430664
56,-700000,-102.20999908447266
57,-720000,-107.41000366210938
58,-740000,-112.55999755859375
59,-760000,-114.94999694824219
60,-780000,-115.08000183105469
61,-800000,-115.25
62,-805000,-115.47000122070312
63,-810000,-115.48999786376953
64,-815000,-115.51000213623047
65,-820000,-115.54000091552734
66,-825000,-115.56999969482422
67,-830000,-115.5999984741211
68,-835000,-115.62999725341797
69,-840000,-115.4800033569336
70,-845000,-115.51000213623047
71,-850000,-115.55000305175781
72,-855000,-115.58000183105469
73,-860000,-115.61000061035156
74,-865000,-115.47000122070312
75,-870000,-115.5
76,-875000,-115.54000091552734
77,-880000,-115.58000183105469
