序号,Steps,Force_Value
1,0,-0.2199999988079071
2,-5000,-0.6100000143051147
3,-10000,-1.0
4,-15000,-1.3600000143051147
5,-20000,-1.7100000381469727
6,-25000,-2.0399999618530273
7,-30000,-2.4000000953674316
8,-35000,-2.7699999809265137
9,-40000,-3.1700000762939453
10,-45000,-3.569999933242798
11,-50000,-3.950000047683716
12,-55000,-4.320000171661377
13,-60000,-4.670000076293945
14,-65000,-5.010000228881836
15,-70000,-5.360000133514404
16,-75000,-5.730000019073486
17,-80000,-6.130000114440918
18,-85000,-6.519999980926514
19,-90000,-6.909999847412109
20,-95000,-7.269999980926514
21,-100000,-7.619999885559082
22,-105000,-7.960000038146973
23,-110000,-8.3100004196167
24,-115000,-8.430000305175781
25,-120000,-9.069999694824219
26,-125000,-9.470000267028809
27,-130000,-9.850000381469727
28,-135000,-10.220000267028809
29,-140000,-10.5600004196167
30,-145000,-10.899999618530273
31,-150000,-11.25
32,-155000,-11.619999885559082
