序号,Steps,Force_Value
1,0,95.62999725341797
2,5000,95.68000030517578
3,10000,95.94000244140625
4,15000,96.4000015258789
5,20000,97.06999969482422
6,25000,97.52999877929688
7,30000,97.98999786376953
8,35000,98.44999694824219
9,40000,98.69999694824219
10,45000,98.94999694824219
11,50000,99.20999908447266
12,55000,99.66000366210938
13,60000,100.12000274658203
14,65000,100.56999969482422
15,70000,101.02999877929688
16,75000,101.48999786376953
17,80000,101.73999786376953
18,60000,96.66000366210938
19,40000,91.5199966430664
20,20000,86.41999816894531
21,0,81.27999877929688
22,-20000,76.18000030517578
23,-40000,71.05000305175781
24,-60000,65.95999908447266
25,-80000,60.84000015258789
26,-100000,55.75
27,-120000,50.63999938964844
28,-140000,45.560001373291016
29,-160000,40.459999084472656
30,-180000,35.380001068115234
31,-200000,30.280000686645508
32,-220000,25.209999084472656
33,-240000,20.110000610351562
34,-260000,15.050000190734863
35,-280000,9.960000038146973
36,-300000,4.909999847412109
37,-320000,0.2199999988079071
38,-340000,-4.010000228881836
39,-360000,-9.079999923706055
40,-380000,-14.09000015258789
41,-400000,-19.18000030517578
42,-420000,-24.200000762939453
43,-440000,-29.299999237060547
44,-460000,-34.31999969482422
45,-480000,-39.43000030517578
46,-500000,-44.45000076293945
47,-520000,-49.54999923706055
48,-540000,-54.56999969482422
49,-560000,-59.65999984741211
50,-580000,-64.68000030517578
51,-600000,-69.7699966430664
52,-620000,-74.79000091552734
53,-640000,-79.87999725341797
54,-660000,-84.88999938964844
55,-680000,-89.9800033569336
56,-700000,-94.98999786376953
57,-720000,-100.06999969482422
58,-740000,-105.05000305175781
59,-760000,-105.20999908447266
60,-765000,-105.23999786376953
61,-770000,-105.0999984741211
62,-775000,-105.13999938964844
63,-780000,-105.16999816894531
64,-785000,-105.04000091552734
65,-790000,-105.23999786376953
66,-795000,-105.27999877929688
67,-800000,-105.1500015258789
68,-805000,-105.19000244140625
69,-810000,-105.05999755859375
70,-815000,-105.0999984741211
71,-820000,-105.12999725341797
