序号,Steps,Force_Value
1,0,-40.311798095703125
2,-5000,-40.31230163574219
3,-10000,-40.31209945678711
4,-15000,-40.31119918823242
5,-20000,-40.29650115966797
6,-25000,-39.7588996887207
7,-30000,-39.361000061035156
8,-35000,-38.966400146484375
9,-40000,-38.5718994140625
10,-45000,-38.176998138427734
11,-50000,-37.78300094604492
12,-55000,-37.39070129394531
13,-60000,-36.99800109863281
14,-65000,-36.60599899291992
15,-70000,-36.21879959106445
16,-75000,-35.835601806640625
17,-80000,-35.451900482177734
18,-85000,-35.06549835205078
19,-90000,-34.674400329589844
20,-95000,-34.27939987182617
21,-100000,-33.87919998168945
22,-105000,-33.46369934082031
23,-110000,-33.035701751708984
24,-115000,-32.61750030517578
25,-120000,-32.20830154418945
26,-125000,-31.802900314331055
27,-130000,-31.40180015563965
28,-135000,-31.048500061035156
29,-140000,-30.8656005859375
30,-145000,-30.920499801635742
31,-150000,-31.59939956665039
32,-155000,-32.00669860839844
