序号,Steps,Force_Value
1,0,104.36000061035156
2,5000,104.25
3,10000,104.52999877929688
4,15000,104.80000305175781
5,20000,105.08000183105469
6,25000,105.36000061035156
7,30000,105.62999725341797
8,35000,105.91000366210938
9,40000,106.18000030517578
10,45000,106.44999694824219
11,50000,106.72000122070312
12,55000,106.9800033569336
13,60000,107.25
14,65000,107.5199966430664
15,70000,107.79000091552734
16,75000,107.83999633789062
17,80000,108.11000061035156
18,60000,102.68000030517578
19,40000,97.36000061035156
20,20000,91.91999816894531
21,0,86.61000061035156
22,-20000,81.19000244140625
23,-40000,75.88999938964844
24,-60000,70.4800033569336
25,-80000,65.16999816894531
26,-100000,59.77000045776367
27,-120000,54.470001220703125
28,-140000,49.06999969482422
29,-160000,43.779998779296875
30,-180000,38.380001068115234
31,-200000,33.09000015258789
32,-220000,27.700000762939453
33,-240000,22.40999984741211
34,-260000,17.040000915527344
35,-280000,11.760000228881836
36,-300000,6.409999847412109
37,-320000,1.5399999618530273
38,-340000,-3.4000000953674316
39,-360000,-8.4399995803833
40,-380000,-13.789999961853027
41,-400000,-18.979999542236328
42,-420000,-24.3700008392334
43,-440000,-29.56999969482422
44,-460000,-34.970001220703125
45,-480000,-40.18000030517578
46,-500000,-45.58000183105469
47,-520000,-50.779998779296875
48,-540000,-56.18000030517578
49,-560000,-61.380001068115234
50,-580000,-66.77999877929688
51,-600000,-71.97000122070312
52,-620000,-77.37000274658203
53,-640000,-82.56999969482422
54,-660000,-87.95999908447266
55,-680000,-93.1500015258789
56,-700000,-95.2699966430664
57,-720000,-100.63999938964844
58,-740000,-101.22000122070312
59,-760000,-101.80999755859375
60,-780000,-102.41000366210938
61,-800000,-103.0199966430664
62,-805000,-103.47000122070312
63,-810000,-103.94000244140625
64,-815000,-104.41000366210938
65,-820000,-104.66000366210938
66,-825000,-105.13999938964844
67,-830000,-105.38999938964844
68,-835000,-105.86000061035156
69,-840000,-106.12000274658203
