序号,Steps,Force_Value
1,0,-0.23000000417232513
2,-5000,-0.550000011920929
3,-10000,-0.8799999952316284
4,-15000,-1.2100000381469727
5,-20000,-1.5299999713897705
6,-25000,-1.850000023841858
7,-30000,-2.1700000762939453
8,-35000,-2.4800000190734863
9,-40000,-2.809999942779541
10,-45000,-3.1500000953674316
11,-50000,-3.4800000190734863
12,-55000,-3.809999942779541
13,-60000,-4.150000095367432
14,-65000,-4.480000019073486
15,-70000,-4.800000190734863
16,-75000,-5.110000133514404
17,-80000,-5.440000057220459
18,-85000,-5.769999980926514
19,-90000,-6.099999904632568
20,-95000,-6.429999828338623
21,-100000,-6.769999980926514
22,-105000,-7.099999904632568
23,-110000,-7.409999847412109
24,-115000,-7.730000019073486
25,-120000,-8.0600004196167
26,-125000,-8.390000343322754
27,-130000,-8.710000038146973
28,-135000,-9.039999961853027
29,-140000,-9.369999885559082
30,-145000,-9.699999809265137
31,-150000,-10.020000457763672
32,-155000,-10.329999923706055
33,-160000,-10.65999984741211
34,-165000,-10.989999771118164
35,-170000,-11.3100004196167
36,-175000,-11.640000343322754
