序号,Steps,Force_Value
1,0,-0.17000000178813934
2,-5000,-0.36000001430511475
3,-10000,-0.6800000071525574
4,-15000,-0.9900000095367432
5,-20000,-1.2999999523162842
6,-25000,-1.6100000143051147
7,-30000,-1.909999966621399
8,-35000,-2.180000066757202
9,-40000,-2.4600000381469727
10,-45000,-2.759999990463257
11,-50000,-3.0799999237060547
12,-55000,-3.390000104904175
13,-60000,-3.700000047683716
14,-65000,-4.0
15,-70000,-4.289999961853027
16,-75000,-4.559999942779541
17,-80000,-4.849999904632568
18,-85000,-5.150000095367432
19,-90000,-5.460000038146973
20,-95000,-5.769999980926514
21,-100000,-6.079999923706055
22,-105000,-6.389999866485596
23,-110000,-6.679999828338623
24,-115000,-6.949999809265137
25,-120000,-7.230000019073486
26,-125000,-7.539999961853027
27,-130000,-7.840000152587891
28,-135000,-8.15999984741211
29,-140000,-8.460000038146973
30,-145000,-8.770000457763672
31,-150000,-9.050000190734863
32,-155000,-9.319999694824219
33,-160000,-9.609999656677246
34,-165000,-9.90999984741211
35,-170000,-10.210000038146973
36,-175000,-10.529999732971191
37,-180000,-10.829999923706055
38,-185000,-11.130000114440918
39,-190000,-11.40999984741211
40,-195000,-11.680000305175781
41,-200000,-11.970000267028809
42,-205000,-12.260000228881836
43,-210000,-12.569999694824219
44,-215000,-12.890000343322754
45,-220000,-13.1899995803833
46,-225000,-13.479999542236328
47,-230000,-13.760000228881836
48,-235000,-14.039999961853027
