序号,Steps,Force_Value
1,0,-0.10000000149011612
2,-5000,-1.4700000286102295
3,-10000,-2.7799999713897705
4,-15000,-4.139999866485596
5,-20000,-5.480000019073486
6,-25000,-6.789999961853027
7,-30000,-8.199999809265137
8,-35000,-9.5600004196167
9,-40000,-10.920000076293945
10,-45000,-12.260000228881836
11,-50000,-13.609999656677246
12,-55000,-14.949999809265137
13,-60000,-16.200000762939453
14,-65000,-17.579999923706055
15,-70000,-18.959999084472656
16,-75000,-20.299999237060547
17,-80000,-21.649999618530273
18,-85000,-23.020000457763672
19,-90000,-24.3799991607666
20,-95000,-25.700000762939453
21,-100000,-27.040000915527344
22,-105000,-28.399999618530273
23,-110000,-29.760000228881836
24,-115000,-31.110000610351562
25,-120000,-32.470001220703125
26,-125000,-33.84000015258789
27,-130000,-35.189998626708984
28,-135000,-36.52000045776367
29,-140000,-37.869998931884766
30,-145000,-39.22999954223633
31,-150000,-40.59000015258789
32,-155000,-41.95000076293945
33,-160000,-43.29999923706055
34,-165000,-44.66999816894531
35,-170000,-46.0099983215332
36,-175000,-47.349998474121094
37,-180000,-48.709999084472656
38,-185000,-50.060001373291016
39,-190000,-51.41999816894531
40,-195000,-52.77000045776367
