序号,Steps,Force_Value
1,0,0.021700000390410423
2,-5000,-0.27390000224113464
3,-10000,-0.5676000118255615
4,-15000,-0.8601999878883362
5,-20000,-1.1557999849319458
6,-25000,-1.4463000297546387
7,-30000,-1.7268999814987183
8,-35000,-2.009000062942505
9,-40000,-2.297300100326538
10,-45000,-2.6015000343322754
11,-50000,-2.9072000980377197
12,-55000,-3.213399887084961
13,-60000,-3.509000062942505
14,-65000,-3.7929000854492188
15,-70000,-4.0680999755859375
16,-75000,-4.3541998863220215
17,-80000,-4.65310001373291
18,-85000,-4.959700107574463
19,-90000,-5.265100002288818
20,-95000,-5.566500186920166
21,-100000,-5.858500003814697
22,-105000,-6.142399787902832
23,-110000,-6.418499946594238
24,-115000,-6.705599784851074
25,-120000,-7.001699924468994
26,-125000,-7.305200099945068
27,-130000,-7.607699871063232
28,-135000,-7.903800010681152
