序号,Steps,Force_Value
1,0,101.04000091552734
2,5000,102.19000244140625
3,10000,103.33000183105469
4,15000,104.47000122070312
5,20000,105.61000061035156
6,25000,106.76000213623047
7,30000,107.9000015258789
8,35000,109.04000091552734
9,40000,110.18000030517578
10,45000,111.33000183105469
11,50000,111.7300033569336
12,55000,112.87000274658203
13,60000,114.01000213623047
14,65000,114.41000366210938
15,70000,114.81999969482422
16,75000,115.95999908447266
17,80000,116.54000091552734
18,85000,116.7699966430664
19,90000,117.16999816894531
20,95000,117.56999969482422
21,100000,117.79000091552734
22,105000,118.0199966430664
23,110000,118.23999786376953
24,115000,118.45999908447266
25,120000,118.68000030517578
26,100000,114.12000274658203
27,80000,109.5199966430664
28,60000,104.91999816894531
29,40000,100.33000183105469
30,20000,95.7300033569336
31,0,91.13999938964844
32,-20000,86.55000305175781
33,-40000,81.95999908447266
34,-60000,77.37000274658203
35,-80000,72.79000091552734
36,-100000,68.19999694824219
37,-120000,63.619998931884766
38,-140000,59.040000915527344
39,-160000,54.470001220703125
40,-180000,49.88999938964844
41,-200000,45.31999969482422
42,-220000,40.75
43,-240000,36.18000030517578
44,-260000,31.6200008392334
45,-280000,27.059999465942383
46,-300000,22.489999771118164
47,-320000,17.940000534057617
48,-340000,13.390000343322754
49,-360000,8.850000381469727
50,-380000,4.300000190734863
51,-400000,0.3799999952316284
52,-420000,-3.859999895095825
53,-440000,-8.359999656677246
54,-460000,-12.899999618530273
55,-480000,-17.420000076293945
56,-500000,-21.969999313354492
57,-520000,-26.489999771118164
58,-540000,-31.030000686645508
59,-560000,-35.54999923706055
60,-580000,-40.09000015258789
61,-600000,-44.61000061035156
62,-620000,-49.15999984741211
63,-640000,-53.68000030517578
64,-660000,-58.220001220703125
65,-680000,-62.7400016784668
66,-700000,-67.27999877929688
67,-720000,-71.79000091552734
68,-740000,-76.33000183105469
69,-760000,-80.83999633789062
70,-780000,-85.37999725341797
71,-800000,-89.88999938964844
72,-805000,-91.02999877929688
73,-810000,-92.16000366210938
74,-815000,-93.29000091552734
75,-820000,-94.41000366210938
76,-825000,-95.52999877929688
77,-830000,-96.6500015258789
78,-835000,-97.68000030517578
79,-840000,-97.69999694824219
80,-845000,-97.7300033569336
81,-850000,-97.76000213623047
82,-855000,-97.66000366210938
83,-860000,-97.68000030517578
84,-865000,-97.72000122070312
85,-870000,-97.73999786376953
86,-875000,-97.63999938964844
87,-880000,-97.66999816894531
