序号,Steps,Force_Value
1,0,-0.7152000069618225
2,-5000,-1.8009999990463257
3,-10000,-2.9516000747680664
4,-15000,-4.114500045776367
5,-20000,-5.301700115203857
6,-25000,-6.535399913787842
7,-30000,-7.487299919128418
8,-35000,-8.893699645996094
9,-40000,-10.098299980163574
10,-45000,-11.255800247192383
11,-50000,-12.40060043334961
12,-55000,-13.603699684143066
13,-60000,-14.829500198364258
14,-65000,-15.79740047454834
15,-70000,-17.012800216674805
16,-75000,-18.492399215698242
17,-80000,-19.694900512695312
18,-85000,-20.889999389648438
19,-90000,-22.08060073852539
20,-95000,-23.023500442504883
21,-100000,-24.506200790405273
22,-105000,-25.725799560546875
23,-110000,-26.951499938964844
24,-115000,-28.160400390625
25,-120000,-29.365699768066406
26,-125000,-30.551599502563477
27,-130000,-31.742300033569336
28,-135000,-32.948299407958984
29,-140000,-34.165401458740234
30,-145000,-35.38169860839844
31,-150000,-36.60129928588867
32,-155000,-37.80780029296875
