序号,Steps,Force_Value
1,0,35.970001220703125
2,5000,35.970001220703125
3,10000,35.95000076293945
4,15000,35.959999084472656
5,20000,35.970001220703125
6,25000,35.97999954223633
7,30000,35.95000076293945
8,35000,35.959999084472656
9,40000,35.970001220703125
10,45000,35.97999954223633
11,50000,35.97999954223633
12,55000,35.959999084472656
13,60000,35.970001220703125
14,65000,35.970001220703125
15,70000,35.97999954223633
16,75000,35.959999084472656
17,80000,35.970001220703125
18,60000,34.130001068115234
19,40000,32.209999084472656
20,20000,30.34000015258789
21,0,28.440000534057617
22,-20000,26.579999923706055
23,-40000,24.68000030517578
24,-60000,22.84000015258789
25,-80000,20.950000762939453
26,-100000,19.100000381469727
27,-120000,17.219999313354492
28,-140000,15.390000343322754
29,-160000,13.520000457763672
30,-180000,11.6899995803833
31,-200000,9.859999656677246
32,-220000,8.050000190734863
33,-240000,6.199999809265137
34,-260000,4.400000095367432
35,-280000,2.5899999141693115
36,-300000,0.8100000023841858
37,-320000,-0.949999988079071
38,-340000,-2.7899999618530273
39,-360000,-4.550000190734863
40,-380000,-6.369999885559082
41,-400000,-8.15999984741211
42,-420000,-9.979999542236328
43,-440000,-11.779999732971191
44,-460000,-13.579999923706055
45,-480000,-15.380000114440918
46,-500000,-17.18000030517578
47,-520000,-18.979999542236328
48,-540000,-20.780000686645508
49,-560000,-22.56999969482422
50,-580000,-24.350000381469727
51,-600000,-26.139999389648438
52,-620000,-27.920000076293945
53,-640000,-29.690000534057617
54,-660000,-31.459999084472656
55,-680000,-33.220001220703125
56,-700000,-34.91999816894531
57,-720000,-36.540000915527344
58,-740000,-38.15999984741211
59,-760000,-39.189998626708984
60,-780000,-40.689998626708984
61,-800000,-40.66999816894531
62,-805000,-40.7599983215332
63,-810000,-40.779998779296875
64,-815000,-40.790000915527344
65,-820000,-40.79999923706055
66,-825000,-40.88999938964844
67,-830000,-40.90999984741211
68,-835000,-40.91999816894531
69,-840000,-40.86000061035156
70,-845000,-40.880001068115234
71,-850000,-40.900001525878906
72,-855000,-40.90999984741211
73,-860000,-40.93000030517578
74,-865000,-41.02000045776367
75,-870000,-41.040000915527344
76,-875000,-41.04999923706055
77,-880000,-41.06999969482422
