序号,Steps,Force_Value
1,0,28.8700008392334
2,5000,28.8700008392334
3,10000,28.8799991607666
4,15000,28.860000610351562
5,20000,28.8700008392334
6,25000,28.8700008392334
7,30000,28.8799991607666
8,35000,28.860000610351562
9,40000,28.860000610351562
10,45000,28.8700008392334
11,50000,28.8799991607666
12,55000,28.860000610351562
13,60000,28.860000610351562
14,65000,28.8700008392334
15,70000,28.8799991607666
16,75000,28.860000610351562
17,80000,28.860000610351562
18,60000,27.34000015258789
19,40000,25.709999084472656
20,20000,24.18000030517578
21,0,22.559999465942383
22,-20000,21.030000686645508
23,-40000,19.43000030517578
24,-60000,17.90999984741211
25,-80000,16.309999465942383
26,-100000,14.789999961853027
27,-120000,13.210000038146973
28,-140000,11.6899995803833
29,-160000,10.109999656677246
30,-180000,8.609999656677246
31,-200000,7.039999961853027
32,-220000,5.539999961853027
33,-240000,4.039999961853027
34,-260000,2.569999933242798
35,-280000,1.0099999904632568
36,-300000,-0.4399999976158142
37,-320000,-1.9900000095367432
38,-340000,-3.4600000381469727
39,-360000,-4.980000019073486
40,-380000,-6.429999828338623
41,-400000,-7.960000038146973
42,-420000,-9.430000305175781
43,-440000,-10.9399995803833
44,-460000,-12.390000343322754
45,-480000,-13.899999618530273
46,-500000,-15.350000381469727
47,-520000,-16.860000610351562
48,-540000,-18.309999465942383
49,-560000,-19.809999465942383
50,-580000,-21.25
51,-600000,-22.729999542236328
52,-620000,-24.170000076293945
53,-640000,-25.600000381469727
54,-660000,-27.049999237060547
55,-680000,-28.489999771118164
56,-700000,-29.920000076293945
57,-720000,-31.360000610351562
58,-740000,-32.790000915527344
59,-760000,-34.25
60,-780000,-35.560001373291016
61,-800000,-35.619998931884766
62,-805000,-35.630001068115234
63,-810000,-35.63999938964844
64,-815000,-35.650001525878906
65,-820000,-35.65999984741211
66,-825000,-35.66999816894531
67,-830000,-35.630001068115234
68,-835000,-35.63999938964844
69,-840000,-35.650001525878906
70,-845000,-35.65999984741211
71,-850000,-35.66999816894531
72,-855000,-35.630001068115234
73,-860000,-35.63999938964844
74,-865000,-35.650001525878906
75,-870000,-35.65999984741211
76,-875000,-35.619998931884766
77,-880000,-35.63999938964844
