序号,Steps,Force_Value
1,0,-0.1599999964237213
2,-5000,-0.4399999976158142
3,-10000,-0.8100000023841858
4,-15000,-1.0700000524520874
5,-20000,-1.350000023841858
6,-25000,-1.7599999904632568
7,-30000,-2.0799999237060547
8,-35000,-2.440000057220459
9,-40000,-2.8399999141693115
10,-45000,-3.119999885559082
11,-50000,-3.440000057220459
12,-55000,-3.8299999237060547
13,-60000,-4.110000133514404
14,-65000,-4.480000019073486
15,-70000,-4.909999847412109
16,-75000,-5.269999980926514
17,-80000,-5.550000190734863
18,-85000,-5.949999809265137
19,-90000,-6.269999980926514
20,-95000,-6.519999980926514
21,-100000,-6.949999809265137
22,-105000,-7.309999942779541
23,-110000,-7.679999828338623
24,-115000,-8.039999961853027
