序号,Steps,Force_Value
1,0,-1.8200000524520874
2,-5000,-3.0999999046325684
3,-10000,-4.400000095367432
4,-15000,-5.699999809265137
5,-20000,-6.989999771118164
6,-25000,-8.300000190734863
7,-30000,-9.609999656677246
8,-35000,-10.930000305175781
9,-40000,-12.25
10,-45000,-13.5600004196167
11,-50000,-14.850000381469727
12,-55000,-16.149999618530273
13,-60000,-17.440000534057617
14,-65000,-18.75
15,-70000,-20.059999465942383
16,-75000,-21.389999389648438
17,-80000,-22.709999084472656
18,-85000,-24.010000228881836
19,-90000,-25.309999465942383
20,-95000,-26.600000381469727
21,-100000,-27.889999389648438
22,-105000,-29.190000534057617
23,-110000,-30.510000228881836
24,-115000,-31.829999923706055
25,-120000,-33.150001525878906
26,-125000,-34.45000076293945
27,-130000,-35.75
28,-135000,-37.040000915527344
29,-140000,-38.31999969482422
30,-145000,-39.619998931884766
31,-150000,-40.93000030517578
32,-155000,-42.25
33,-160000,-43.560001373291016
34,-165000,-44.86000061035156
35,-170000,-46.150001525878906
36,-175000,-47.43000030517578
37,-180000,-48.720001220703125
38,-185000,-50.0099983215332
39,-190000,-51.31999969482422
40,-195000,-52.63999938964844
41,-200000,-53.95000076293945
42,-205000,-54.83000183105469
43,-210000,-55.709999084472656
44,-215000,-56.9900016784668
45,-220000,-57.86000061035156
46,-225000,-58.72999954223633
47,-230000,-59.61000061035156
48,-235000,-60.900001525878906
