序号,Steps,Force_Value
1,0,68.9800033569336
2,5000,68.98999786376953
3,10000,69.0199966430664
4,15000,69.04000091552734
5,20000,69.05999755859375
6,25000,69.0
7,30000,69.01000213623047
8,35000,69.04000091552734
9,40000,69.06999969482422
10,45000,69.01000213623047
11,50000,69.01000213623047
12,55000,69.04000091552734
13,60000,69.05999755859375
14,65000,69.01000213623047
15,70000,69.01000213623047
16,75000,69.04000091552734
17,80000,69.05999755859375
18,60000,63.7599983215332
19,40000,58.29999923706055
20,20000,52.880001068115234
21,0,47.43000030517578
22,-20000,42.02000045776367
23,-40000,36.59000015258789
24,-60000,31.200000762939453
25,-80000,25.770000457763672
26,-100000,20.399999618530273
27,-120000,15.039999961853027
28,-140000,9.75
29,-160000,4.480000019073486
30,-180000,0.07999999821186066
31,-200000,-4.739999771118164
32,-220000,-9.989999771118164
33,-240000,-15.130000114440918
34,-260000,-20.440000534057617
35,-280000,-25.6299991607666
36,-300000,-30.959999084472656
37,-320000,-36.2599983215332
38,-340000,-41.68000030517578
39,-360000,-47.04999923706055
40,-380000,-52.470001220703125
41,-400000,-57.849998474121094
42,-420000,-63.2599983215332
43,-440000,-68.63999938964844
44,-460000,-74.05000305175781
45,-480000,-79.38999938964844
46,-500000,-84.75
47,-520000,-90.05999755859375
48,-540000,-93.26000213623047
49,-560000,-93.63999938964844
50,-580000,-94.04000091552734
51,-600000,-94.66999816894531
52,-620000,-95.94000244140625
53,-640000,-96.98999786376953
54,-660000,-97.61000061035156
55,-680000,-98.0199966430664
56,-700000,-99.06999969482422
57,-720000,-99.70999908447266
58,-740000,-99.69000244140625
59,-760000,-99.88999938964844
60,-780000,-99.88999938964844
61,-800000,-99.88999938964844
62,-805000,-99.88999938964844
63,-810000,-99.88999938964844
64,-815000,-99.88999938964844
65,-820000,-99.88999938964844
66,-825000,-99.88999938964844
67,-830000,-99.88999938964844
68,-835000,-99.88999938964844
69,-840000,-99.88999938964844
70,-845000,-99.88999938964844
71,-850000,-99.88999938964844
72,-855000,-99.88999938964844
73,-860000,-99.88999938964844
74,-865000,-99.88999938964844
75,-870000,-99.88999938964844
76,-875000,-99.88999938964844
77,-880000,-99.88999938964844
