序号,Steps,Force_Value
1,0,0.0
2,-5000,-0.15000000596046448
3,-10000,-0.5299999713897705
4,-15000,-0.8899999856948853
5,-20000,-1.2300000190734863
6,-25000,-1.5499999523162842
7,-30000,-1.8899999856948853
8,-35000,-2.2300000190734863
9,-40000,-2.5999999046325684
10,-45000,-2.9800000190734863
11,-50000,-3.3499999046325684
12,-55000,-3.700000047683716
13,-60000,-4.039999961853027
14,-65000,-4.360000133514404
15,-70000,-4.690000057220459
16,-75000,-5.039999961853027
17,-80000,-5.409999847412109
18,-85000,-5.789999961853027
19,-90000,-6.150000095367432
20,-95000,-6.510000228881836
21,-100000,-6.840000152587891
22,-105000,-7.170000076293945
23,-110000,-7.489999771118164
24,-115000,-7.840000152587891
