序号,Steps,Force_Value
1,0,-0.20000000298023224
2,-5000,-0.6600000262260437
3,-10000,-1.159999966621399
4,-15000,-1.659999966621399
5,-20000,-2.1700000762939453
6,-25000,-2.6500000953674316
7,-30000,-3.1500000953674316
8,-35000,-3.7100000381469727
9,-40000,-4.239999771118164
10,-45000,-4.710000038146973
11,-50000,-5.179999828338623
12,-55000,-5.690000057220459
13,-60000,-6.210000038146973
14,-65000,-6.699999809265137
15,-70000,-7.199999809265137
16,-75000,-7.739999771118164
17,-80000,-8.25
18,-85000,-8.710000038146973
19,-90000,-9.180000305175781
20,-95000,-9.6899995803833
21,-100000,-10.199999809265137
22,-105000,-10.6899995803833
23,-110000,-11.1899995803833
24,-115000,-11.720000267028809
25,-120000,-12.229999542236328
26,-125000,-12.699999809265137
27,-130000,-13.170000076293945
28,-135000,-13.680000305175781
29,-140000,-14.1899995803833
30,-145000,-14.6899995803833
31,-150000,-15.1899995803833
32,-155000,-15.710000038146973
33,-160000,-16.229999542236328
34,-165000,-16.700000762939453
35,-170000,-17.18000030517578
36,-175000,-17.68000030517578
