序号,Steps,Force_Value
1,0,-0.009999999776482582
2,-5000,-0.20999999344348907
3,-10000,-0.5799999833106995
4,-15000,-0.9399999976158142
5,-20000,-1.2699999809265137
6,-25000,-1.600000023841858
7,-30000,-1.9299999475479126
8,-35000,-2.2799999713897705
9,-40000,-2.6600000858306885
10,-45000,-3.0399999618530273
11,-50000,-3.4000000953674316
12,-55000,-3.75
13,-60000,-4.079999923706055
14,-65000,-4.409999847412109
15,-70000,-4.739999771118164
16,-75000,-5.090000152587891
17,-80000,-5.46999979019165
18,-85000,-5.840000152587891
19,-90000,-6.210000038146973
20,-95000,-6.559999942779541
21,-100000,-6.889999866485596
22,-105000,-7.210000038146973
23,-110000,-7.539999961853027
24,-115000,-7.900000095367432
25,-120000,-8.270000457763672
26,-125000,-8.649999618530273
27,-130000,-9.010000228881836
28,-135000,-9.359999656677246
29,-140000,-9.6899995803833
30,-145000,-10.020000457763672
