序号,Steps,Force_Value
1,0,-0.029999999329447746
2,-5000,-0.3499999940395355
3,-10000,-0.8399999737739563
4,-15000,-1.309999942779541
5,-20000,-1.7799999713897705
6,-25000,-2.259999990463257
7,-30000,-2.7699999809265137
8,-35000,-3.2799999713897705
9,-40000,-3.7799999713897705
10,-45000,-4.269999980926514
11,-50000,-4.75
12,-55000,-5.21999979019165
13,-60000,-5.679999828338623
14,-65000,-6.170000076293945
15,-70000,-6.679999828338623
16,-75000,-7.179999828338623
17,-80000,-7.679999828338623
18,-85000,-8.15999984741211
19,-90000,-8.640000343322754
20,-95000,-9.109999656677246
21,-100000,-9.569999694824219
22,-105000,-10.0600004196167
23,-110000,-10.5600004196167
24,-115000,-11.069999694824219
