序号,Steps,Force_Value
1,0,-0.05999999865889549
2,-5000,-0.27000001072883606
3,-10000,-0.6399999856948853
4,-15000,-0.9900000095367432
5,-20000,-1.3300000429153442
6,-25000,-1.649999976158142
7,-30000,-1.9900000095367432
8,-35000,-2.3399999141693115
9,-40000,-2.7200000286102295
10,-45000,-3.0999999046325684
11,-50000,-3.4600000381469727
12,-55000,-3.809999942779541
13,-60000,-4.139999866485596
14,-65000,-4.460000038146973
15,-70000,-4.789999961853027
16,-75000,-5.150000095367432
17,-80000,-5.53000020980835
18,-85000,-5.900000095367432
19,-90000,-6.269999980926514
20,-95000,-6.610000133514404
21,-100000,-6.940000057220459
22,-105000,-7.269999980926514
23,-110000,-7.599999904632568
24,-115000,-7.960000038146973
25,-120000,-8.329999923706055
26,-125000,-8.710000038146973
27,-130000,-9.069999694824219
28,-135000,-9.420000076293945
29,-140000,-9.75
30,-145000,-10.069999694824219
31,-150000,-10.399999618530273
32,-155000,-10.75
33,-160000,-11.130000114440918
34,-165000,-11.5
35,-170000,-11.859999656677246
36,-175000,-12.210000038146973
