序号,Steps,Force_Value
1,0,-0.23999999463558197
2,-5000,-1.2999999523162842
3,-10000,-2.4000000953674316
4,-15000,-3.559999942779541
5,-20000,-4.75
6,-25000,-6.0
7,-30000,-7.260000228881836
8,-35000,-8.520000457763672
9,-40000,-9.760000228881836
10,-45000,-11.0
11,-50000,-12.239999771118164
12,-55000,-13.479999542236328
13,-60000,-14.729999542236328
14,-65000,-15.989999771118164
15,-70000,-17.239999771118164
16,-75000,-18.5
17,-80000,-19.739999771118164
18,-85000,-20.989999771118164
19,-90000,-22.229999542236328
20,-95000,-23.469999313354492
21,-100000,-24.719999313354492
22,-105000,-25.979999542236328
23,-110000,-27.239999771118164
24,-115000,-28.489999771118164
25,-120000,-29.739999771118164
26,-125000,-30.979999542236328
27,-130000,-32.220001220703125
28,-135000,-33.459999084472656
29,-140000,-34.709999084472656
30,-145000,-35.970001220703125
31,-150000,-37.22999954223633
32,-155000,-38.47999954223633
33,-160000,-39.720001220703125
34,-165000,-40.959999084472656
35,-170000,-42.20000076293945
36,-175000,-43.439998626708984
37,-180000,-44.68000030517578
38,-185000,-45.939998626708984
39,-190000,-47.189998626708984
40,-195000,-48.439998626708984
