序号,Steps,Force_Value
1,0,-0.25
2,-5000,-0.5799999833106995
3,-10000,-1.059999942779541
4,-15000,-1.5299999713897705
5,-20000,-2.0
6,-25000,-2.5
7,-30000,-3.0199999809265137
8,-35000,-3.5199999809265137
9,-40000,-4.010000228881836
10,-45000,-4.5
11,-50000,-4.96999979019165
12,-55000,-5.429999828338623
13,-60000,-5.909999847412109
14,-65000,-6.409999847412109
15,-70000,-6.920000076293945
16,-75000,-7.420000076293945
17,-80000,-7.909999847412109
18,-85000,-8.390000343322754
19,-90000,-8.869999885559082
20,-95000,-9.329999923706055
21,-100000,-9.800000190734863
22,-105000,-10.300000190734863
23,-110000,-10.800000190734863
24,-115000,-11.300000190734863
25,-120000,-11.789999961853027
26,-125000,-12.279999732971191
27,-130000,-12.75
28,-135000,-13.210000038146973
29,-140000,-13.680000305175781
30,-145000,-14.170000076293945
31,-150000,-14.680000305175781
32,-155000,-15.180000305175781
33,-160000,-15.670000076293945
34,-165000,-16.149999618530273
35,-170000,-16.6200008392334
36,-175000,-17.06999969482422
