序号,Steps,Force_Value
1,0,-0.3700000047683716
2,-5000,-1.6399999856948853
3,-10000,-2.9100000858306885
4,-15000,-4.170000076293945
5,-20000,-5.420000076293945
6,-25000,-6.699999809265137
7,-30000,-7.980000019073486
8,-35000,-9.270000457763672
9,-40000,-10.510000228881836
10,-45000,-11.800000190734863
11,-50000,-13.119999885559082
12,-55000,-14.40999984741211
13,-60000,-15.720000267028809
14,-65000,-17.020000457763672
15,-70000,-18.299999237060547
16,-75000,-19.59000015258789
17,-80000,-20.899999618530273
18,-85000,-22.229999542236328
19,-90000,-23.559999465942383
20,-95000,-24.889999389648438
21,-100000,-26.200000762939453
22,-105000,-27.5
23,-110000,-28.790000915527344
24,-115000,-30.079999923706055
25,-120000,-31.389999389648438
26,-125000,-32.709999084472656
27,-130000,-34.040000915527344
28,-135000,-35.369998931884766
29,-140000,-36.689998626708984
30,-145000,-37.9900016784668
31,-150000,-39.279998779296875
32,-155000,-40.56999969482422
33,-160000,-41.869998931884766
34,-165000,-43.189998626708984
35,-170000,-44.529998779296875
36,-175000,-45.849998474121094
37,-180000,-47.15999984741211
38,-185000,-48.459999084472656
39,-190000,-49.7400016784668
40,-195000,-51.029998779296875
