序号,Steps,Force_Value
1,0,-0.2199999988079071
2,-5000,-1.0800000429153442
3,-10000,-2.2899999618530273
4,-15000,-3.559999942779541
5,-20000,-4.849999904632568
6,-25000,-6.130000114440918
7,-30000,-7.420000076293945
8,-35000,-8.699999809265137
9,-40000,-9.960000038146973
10,-45000,-11.25
11,-50000,-12.529999732971191
12,-55000,-13.819999694824219
13,-60000,-15.119999885559082
14,-65000,-16.40999984741211
15,-70000,-17.690000534057617
16,-75000,-18.969999313354492
17,-80000,-20.239999771118164
18,-85000,-21.520000457763672
19,-90000,-22.799999237060547
20,-95000,-24.100000381469727
21,-100000,-25.389999389648438
22,-105000,-26.690000534057617
23,-110000,-27.969999313354492
24,-115000,-29.25
25,-120000,-30.520000457763672
26,-125000,-31.799999237060547
27,-130000,-33.08000183105469
28,-135000,-34.380001068115234
29,-140000,-35.68000030517578
30,-145000,-36.970001220703125
31,-150000,-38.25
32,-155000,-39.529998779296875
