序号,Steps,Force_Value
1,0,-0.5799999833106995
2,-5000,-1.649999976158142
3,-10000,-2.630000114440918
4,-15000,-3.75
5,-20000,-4.869999885559082
6,-25000,-6.0
7,-30000,-7.139999866485596
8,-35000,-8.289999961853027
9,-40000,-9.4399995803833
10,-45000,-10.600000381469727
11,-50000,-11.75
12,-55000,-12.890000343322754
13,-60000,-14.010000228881836
14,-65000,-15.140000343322754
15,-70000,-16.280000686645508
16,-75000,-17.43000030517578
17,-80000,-18.59000015258789
18,-85000,-19.75
19,-90000,-20.90999984741211
20,-95000,-22.049999237060547
21,-100000,-23.170000076293945
22,-105000,-24.309999465942383
23,-110000,-25.440000534057617
24,-115000,-26.59000015258789
25,-120000,-27.75
26,-125000,-28.90999984741211
27,-130000,-30.06999969482422
28,-135000,-31.200000762939453
29,-140000,-32.33000183105469
30,-145000,-33.459999084472656
31,-150000,-34.599998474121094
32,-155000,-35.75
33,-160000,-36.90999984741211
34,-165000,-38.08000183105469
35,-170000,-39.22999954223633
36,-175000,-40.369998931884766
37,-180000,-41.4900016784668
38,-185000,-42.619998931884766
39,-190000,-43.75
40,-195000,-44.880001068115234
