序号,Steps,Force_Value
1,0,-0.3400000035762787
2,-5000,-1.659999966621399
3,-10000,-2.890000104904175
4,-15000,-4.110000133514404
5,-20000,-5.380000114440918
6,-25000,-6.630000114440918
7,-30000,-7.889999866485596
8,-35000,-9.149999618530273
9,-40000,-10.40999984741211
10,-45000,-11.600000381469727
11,-50000,-12.779999732971191
12,-55000,-14.029999732971191
13,-60000,-15.25
14,-65000,-16.510000228881836
15,-70000,-17.780000686645508
16,-75000,-19.049999237060547
17,-80000,-20.31999969482422
18,-85000,-21.579999923706055
19,-90000,-22.850000381469727
20,-95000,-24.110000610351562
21,-100000,-25.350000381469727
22,-105000,-26.610000610351562
23,-110000,-27.889999389648438
24,-115000,-29.170000076293945
25,-120000,-30.450000762939453
26,-125000,-31.719999313354492
27,-130000,-32.97999954223633
28,-135000,-34.2400016784668
29,-140000,-35.4900016784668
30,-145000,-36.75
