序号,Steps,Force_Value
1,0,-0.20999999344348907
2,-5000,-1.440000057220459
3,-10000,-2.700000047683716
4,-15000,-3.9800000190734863
5,-20000,-5.28000020980835
6,-25000,-6.610000133514404
7,-30000,-7.940000057220459
8,-35000,-9.25
9,-40000,-10.520000457763672
10,-45000,-11.8100004196167
11,-50000,-13.109999656677246
12,-55000,-14.420000076293945
13,-60000,-15.75
14,-65000,-17.09000015258789
15,-70000,-18.420000076293945
16,-75000,-19.729999542236328
17,-80000,-21.020000457763672
18,-85000,-22.329999923706055
19,-90000,-23.6299991607666
20,-95000,-24.950000762939453
21,-100000,-26.299999237060547
22,-105000,-27.639999389648438
23,-110000,-28.979999542236328
24,-115000,-30.290000915527344
25,-120000,-31.600000381469727
26,-125000,-32.91999816894531
27,-130000,-34.25
28,-135000,-35.59000015258789
29,-140000,-36.959999084472656
30,-145000,-38.31999969482422
31,-150000,-39.66999816894531
32,-155000,-41.02000045776367
