序号,Steps,Force_Value
1,0,-0.10000000149011612
2,-5000,-1.4700000286102295
3,-10000,-2.7100000381469727
4,-15000,-3.9200000762939453
5,-20000,-5.179999828338623
6,-25000,-6.440000057220459
7,-30000,-7.690000057220459
8,-35000,-8.949999809265137
9,-40000,-10.220000267028809
10,-45000,-11.420000076293945
11,-50000,-12.579999923706055
12,-55000,-13.829999923706055
13,-60000,-15.0600004196167
14,-65000,-16.309999465942383
15,-70000,-17.579999923706055
16,-75000,-18.850000381469727
17,-80000,-20.1200008392334
18,-85000,-21.3799991607666
19,-90000,-22.649999618530273
20,-95000,-23.90999984741211
21,-100000,-25.15999984741211
22,-105000,-26.40999984741211
23,-110000,-27.690000534057617
24,-115000,-28.959999084472656
25,-120000,-30.25
26,-125000,-31.520000457763672
27,-130000,-32.790000915527344
28,-135000,-34.04999923706055
29,-140000,-35.29999923706055
30,-145000,-36.560001373291016
31,-150000,-37.81999969482422
32,-155000,-39.099998474121094
33,-160000,-40.38999938964844
34,-165000,-41.65999984741211
35,-170000,-42.91999816894531
36,-175000,-44.18000030517578
