序号,Steps,Force_Value
1,0,-0.4300000071525574
2,-5000,-1.2200000286102295
3,-10000,-2.450000047683716
4,-15000,-3.7300000190734863
5,-20000,-5.019999980926514
6,-25000,-6.300000190734863
7,-30000,-7.579999923706055
8,-35000,-8.859999656677246
9,-40000,-10.130000114440918
10,-45000,-11.40999984741211
11,-50000,-12.699999809265137
12,-55000,-14.0
13,-60000,-15.300000190734863
14,-65000,-16.59000015258789
15,-70000,-17.8700008392334
16,-75000,-19.139999389648438
17,-80000,-20.420000076293945
18,-85000,-21.700000762939453
19,-90000,-22.989999771118164
20,-95000,-24.280000686645508
21,-100000,-25.579999923706055
22,-105000,-26.8700008392334
23,-110000,-28.149999618530273
24,-115000,-29.43000030517578
25,-120000,-30.700000762939453
26,-125000,-31.979999542236328
27,-130000,-33.27000045776367
28,-135000,-34.56999969482422
29,-140000,-35.869998931884766
30,-145000,-37.150001525878906
31,-150000,-38.439998626708984
32,-155000,-39.709999084472656
33,-160000,-40.97999954223633
34,-165000,-42.2599983215332
35,-170000,-43.540000915527344
36,-175000,-44.84000015258789
37,-180000,-46.130001068115234
38,-185000,-47.41999816894531
39,-190000,-48.70000076293945
40,-195000,-49.970001220703125
