序号,Steps,Force_Value
1,0,76.47000122070312
2,5000,76.44000244140625
3,10000,76.45999908447266
4,15000,76.4800033569336
5,20000,76.48999786376953
6,25000,76.43000030517578
7,30000,76.45999908447266
8,35000,76.4800033569336
9,40000,76.48999786376953
10,20000,71.3499984741211
11,0,66.12000274658203
12,-20000,60.86000061035156
13,-40000,55.630001068115234
14,-60000,50.380001068115234
15,-80000,45.15999984741211
16,-100000,39.900001525878906
17,-120000,34.68000030517578
18,-140000,29.43000030517578
19,-160000,24.219999313354492
20,-180000,18.969999313354492
21,-200000,13.760000228881836
22,-220000,8.520000457763672
23,-240000,3.309999942779541
24,-260000,-1.9299999475479126
25,-280000,-7.130000114440918
26,-300000,-12.369999885559082
27,-320000,-17.56999969482422
28,-340000,-22.809999465942383
29,-360000,-28.0
30,-380000,-33.2400016784668
31,-400000,-38.41999816894531
32,-420000,-43.63999938964844
33,-440000,-48.79999923706055
34,-460000,-54.02000045776367
35,-480000,-59.18000030517578
36,-500000,-64.38999938964844
37,-520000,-68.11000061035156
38,-540000,-68.91999816894531
39,-560000,-69.7300033569336
40,-580000,-73.04000091552734
41,-600000,-74.48999786376953
42,-620000,-75.0999984741211
43,-640000,-75.70999908447266
44,-660000,-76.5199966430664
45,-680000,-77.54000091552734
46,-700000,-78.3499984741211
47,-720000,-78.55000305175781
48,-740000,-79.1500015258789
49,-760000,-79.95999908447266
50,-780000,-80.56999969482422
51,-785000,-81.2300033569336
52,-790000,-82.0999984741211
53,-795000,-82.7699966430664
54,-800000,-83.2300033569336
