序号,Steps,Force_Value
1,0,95.3499984741211
2,5000,95.2699966430664
3,10000,95.5199966430664
4,15000,95.97000122070312
5,20000,96.2300033569336
6,25000,96.68000030517578
7,30000,96.93000030517578
8,35000,97.37000274658203
9,40000,97.62000274658203
10,45000,97.87000274658203
11,50000,98.31999969482422
12,55000,98.56999969482422
13,60000,99.02999877929688
14,65000,99.27999877929688
15,70000,99.7300033569336
16,75000,99.9800033569336
17,80000,100.2300033569336
18,60000,95.23999786376953
19,40000,90.18000030517578
20,20000,85.1500015258789
21,0,80.0999984741211
22,-20000,75.08000183105469
23,-40000,70.04000091552734
24,-60000,65.0199966430664
25,-80000,59.97999954223633
26,-100000,54.970001220703125
27,-120000,49.939998626708984
28,-140000,44.93000030517578
29,-160000,39.900001525878906
30,-180000,34.900001525878906
31,-200000,29.8799991607666
32,-220000,24.889999389648438
33,-240000,19.8700008392334
34,-260000,14.880000114440918
35,-280000,9.880000114440918
36,-300000,4.929999828338623
37,-320000,0.4099999964237213
38,-340000,-4.139999866485596
39,-360000,-9.050000190734863
40,-380000,-13.989999771118164
41,-400000,-18.969999313354492
42,-420000,-23.93000030517578
43,-440000,-28.920000076293945
44,-460000,-33.869998931884766
45,-480000,-38.86000061035156
46,-500000,-43.81999969482422
47,-520000,-48.79999923706055
48,-540000,-53.75
49,-560000,-58.720001220703125
50,-580000,-63.650001525878906
51,-600000,-68.5999984741211
52,-620000,-73.48999786376953
53,-640000,-78.4000015258789
54,-660000,-83.25
55,-680000,-88.12000274658203
56,-700000,-92.94000244140625
57,-720000,-97.79000091552734
58,-740000,-102.58000183105469
59,-760000,-104.25
60,-780000,-104.25
61,-800000,-104.25
62,-805000,-104.25
63,-810000,-104.25
64,-815000,-104.25
65,-820000,-104.25
66,-825000,-104.25
67,-830000,-104.25
68,-835000,-104.25
69,-840000,-104.25
70,-845000,-104.25
71,-850000,-104.25
72,-855000,-104.25
73,-860000,-104.25
74,-865000,-104.25
75,-870000,-104.25
76,-875000,-104.25
77,-880000,-104.25
