序号,Steps,Force_Value
1,0,-1.090000033378601
2,-5000,-2.2699999809265137
3,-10000,-3.5999999046325684
4,-15000,-4.900000095367432
5,-20000,-6.139999866485596
6,-25000,-7.309999942779541
7,-30000,-8.539999961853027
8,-35000,-9.819999694824219
9,-40000,-11.109999656677246
10,-45000,-12.420000076293945
11,-50000,-13.6899995803833
12,-55000,-14.970000267028809
13,-60000,-16.270000457763672
14,-65000,-17.549999237060547
15,-70000,-18.81999969482422
16,-75000,-20.110000610351562
17,-80000,-21.40999984741211
18,-85000,-22.709999084472656
19,-90000,-23.989999771118164
20,-95000,-25.280000686645508
21,-100000,-26.56999969482422
22,-105000,-27.860000610351562
23,-110000,-29.1299991607666
24,-115000,-30.420000076293945
25,-120000,-31.729999542236328
26,-125000,-33.02000045776367
27,-130000,-34.310001373291016
28,-135000,-35.59000015258789
29,-140000,-36.880001068115234
30,-145000,-38.16999816894531
31,-150000,-39.45000076293945
32,-155000,-40.7400016784668
33,-160000,-42.040000915527344
34,-165000,-43.33000183105469
35,-170000,-44.619998931884766
36,-175000,-45.90999984741211
37,-180000,-47.20000076293945
38,-185000,-48.4900016784668
39,-190000,-49.77000045776367
40,-195000,-51.04999923706055
41,-200000,-52.349998474121094
42,-205000,-53.63999938964844
43,-210000,-54.93000030517578
44,-215000,-56.209999084472656
45,-220000,-57.4900016784668
46,-225000,-58.779998779296875
47,-230000,-60.040000915527344
48,-235000,-61.31999969482422
